,EMPRESA,BARRA TRANSFERENCIA,CODIGO,ENTREGA/RETIRO,CENTRAL/CLIENTE
3830,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,REPARTICIÓN 138,CB00438STA,Retiro,FABRICA DE HIELO SAN ANTONIO S.R.L.
3831,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ICA 220,CB00417STA,Retiro,AGRICOLA COPACABANA DE CHINCHA S.A.
3832,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PIURA OESTE 220,CB00445STA,Retiro,INDUSTRIA ATUNERA S.A.C.
3833,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PIURA OESTE 220,CB00472STA,Retiro,TROPICAL FRUIT TRADING PERU SOCIEDAD ANONIMA CERRA
3834,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,TRUJILLO 220,CB00426STA,Retiro,CAMPOSOL S.A.
3835,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDEPENDENCIA 220,CB00437STA,Retiro,EMPRESA  DE SERVICIOS  DE LOS AGRICULTORES  DE LAN
3836,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDEPENDENCIA 220,CB00464STA,Retiro,PEAK QUALITY DEL PERU S.A.
3837,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00468STA,Retiro,RECIP. ENVASES Y ESTAMPAD. METALICOS SA
3838,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDEPENDENCIA 220,CB00418STA,Retiro,AGROPECUARIA RIO BRAVO HNOS S.A.C.
3839,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,REPARTICIÓN 138,CB00442STA,Retiro,GAM CORP S.A.
3840,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,TRUJILLO 220,CB00443STA,Retiro,GOLF Y COUNTRY CLUB DE TRUJILLO
3841,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ICA 220,CB00463STA,Retiro,PEAK QUALITY DEL PERU S.A.
3842,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SOCABAYA 220,CB00425STA,Retiro,CAMAL FRIGORIFICO DON GOYO S.A.C.
3843,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CAJAMARQUILLA 220,CB00459STA,Retiro,LADRILLERA INCA PERU S.A.C.
3844,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00422STA,Retiro,ALFRIMAC PERU SOCIEDAD ANONIMA CERRADA - ALFRIMAC
3845,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SOCABAYA 220,CB00471STA,Retiro,THYSSENKRUPP INDUSTRIAL SOLUTIONS (PERU) S.A.
3846,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHIMBOTE1 138,CB00470STA,Retiro,SURTIFOODS PERU S.A.C.
3847,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PIURA OESTE 220,CB00454STA,Retiro,INVERSIONES SILMA S.A.C.
3848,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PIURA OESTE 220,CB00439STA,Retiro,FABRICA DE HIELO TAVARIN E.I.R.L.
3849,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SOCABAYA 220,CB00449STA,Retiro,INVERSIONES COPROMAR S.R.L.
3850,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDEPENDENCIA 220,CB00419STA,Retiro,AGRICOLA SANTIAGO QUEIROLO S.A.C.
3851,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CANTERA 220,CB00458STA,Retiro,JUNTA DE PROPIETARIOS DE LAS PLAYA LAS LOMAS DEL MAR
3852,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,MOLLENDO 138,CB00421STA,Retiro,AGROQUISKAY S.A.C.
3853,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00469STA,Retiro,SOUTH PACIFIC INTERNATIONAL S.A.C.
3854,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PIURA OESTE 220,CB00420STA,Retiro,AGROPIURA S.A.C.
3855,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ZAPALLAL 220,CB00451STA,Retiro,INVERSIONES LINDA PLAST E.I.R.L.
3856,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,LOS HEROES 220,CB00429STA,Retiro,CONSORCIO DON RAUL S.A.C.
3857,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHICLAYO 220,CB00452STA,Retiro,INVERSIONES LUIS ALVARO S.A.C.
3858,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SOCABAYA 220,CB00467STA,Retiro,PROCESADORA PESQUERA EL NIRVANA SOCIEDAD ANONIMA C
3859,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00434STA,Retiro,CORPORACION VIREY S.R.L.
3860,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SOCABAYA 220,CB00474STA,Retiro,UNIVERSIDAD CATOLICA DE SANTA MARIA
3861,TERMOCHILCA S.A.C.,PIURA OESTE 220,CL00150TCH,Retiro,ELECTRONOROESTE S.A.
3862,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00440STA,Retiro,FAMA GROUP SOCIEDAD ANONIMA CERRADA
3863,TERMOCHILCA S.A.C.,TALARA 220,CL00151TCH,Retiro,ELECTRONOROESTE S.A.
3864,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ZAPALLAL 220,CB00416STA,Retiro,ADMINISTRACION DE GRIFOS L&L ONE S.A.C.
3865,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00447STA,Retiro,INDUSTRIAS NIKO S A
3866,TERMOCHILCA S.A.C.,ZORRITOS 220,CL00152TCH,Retiro,ELECTRONOROESTE S.A.
3867,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00453STA,Retiro,INVERSIONES PICORP S.A.C.
3868,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00455STA,Retiro,INVERSIONES TEXTIL DEL SUR E.I.R.L.
3869,TERMOCHILCA S.A.C.,GUADALUPE 60,CL00155TCH,Retiro,HIDRANDINA
3870,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00457STA,Retiro,ITALMECAN S.A.C.
3871,TERMOCHILCA S.A.C.,CAJAMARCA 220,CL00153TCH,Retiro,HIDRANDINA
3872,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PLANICIE220,CB00478STA,Retiro,QUISPE ASTO PELAYO MOISES
3873,TERMOCHILCA S.A.C.,TRUJILLO 220,CL00158TCH,Retiro,HIDRANDINA
3874,TERMOCHILCA S.A.C.,CHIMBOTE1 138,CL00154TCH,Retiro,HIDRANDINA
3875,TERMOCHILCA S.A.C.,HUALLANCA 138,CL00156TCH,Retiro,HIDRANDINA
3876,TERMOCHILCA S.A.C.,PARAMONGA NUEVA 138,CL00157TCH,Retiro,HIDRANDINA
3877,TERMOCHILCA S.A.C.,OROYA NUEVA 50,CL00160TCH,Retiro,ELECTROCENTRO
3878,TERMOCHILCA S.A.C.,CARHUAMAYO 138,CL00159TCH,Retiro,ELECTROCENTRO
3879,TERMOCHILCA S.A.C.,YAUPI138,CL00161TCH,Retiro,ELECTROCENTRO
3880,TERMOCHILCA S.A.C.,PARAGSHA2 138,CL00171TCH,Retiro,ELECTROCENTRO
3881,TERMOCHILCA S.A.C.,CONDORCOCHA 44,CL00164TCH,Retiro,ELECTROCENTRO
3882,TERMOCHILCA S.A.C.,PACHACHACA 220,CL00170TCH,Retiro,ELECTROCENTRO
3883,TERMOCHILCA S.A.C.,HUAYUCACHI 220,CL00167TCH,Retiro,ELECTROCENTRO
3884,TERMOCHILCA S.A.C.,HUANCAVELICA 220,CL00165TCH,Retiro,ELECTROCENTRO
3885,TERMOCHILCA S.A.C.,TINGO MARIA 138,CL00173TCH,Retiro,ELECTROCENTRO
3886,TERMOCHILCA S.A.C.,HUANUCO 138,CL00166TCH,Retiro,ELECTROCENTRO
3887,TERMOCHILCA S.A.C.,VIZCARRA 220,CL00174TCH,Retiro,ELECTROCENTRO
3888,TERMOCHILCA S.A.C.,CARIPA138,CL00163TCH,Retiro,ELECTROCENTRO
3889,TERMOCHILCA S.A.C.,POMACOCHA 220,CL00172TCH,Retiro,ELECTROCENTRO
3890,SDF ENERGIA,SANTA ROSA 220,CL00135SDF,Retiro,LUZ DEL SUR
3891,ATRIA ENERGIA S.A.C.,ILO ELP 138,CB00828HSR,Retiro,HIELO REAL S.A.C.
3892,ATRIA ENERGIA S.A.C.,TRUJILLO 220,CB00829HSR,Retiro,MERCANTIL ALGODONERA SA
3893,ATRIA ENERGIA S.A.C.,CAJAMARQUILLA 220,CB00830HSR,Retiro,SC INGENIERIA Y CONSTRUCCION S.A.C.
3894,ATRIA ENERGIA S.A.C.,ZAPALLAL 220,CB00827HSR,Retiro,GHCORP SOCIEDAD ANONIMA CERRADA
3895,ENGIE,PIURA OESTE 220,CB00561ENG,Retiro,CHIMU AGROPECUARIA S.A.
3896,KALLPA GENERACION S.A.,MARCONA 60,CL00162KLL,Retiro,SEAL
3897,KALLPA GENERACION S.A.,MARCONA 60,CL00163KLL,Retiro,SEAL
3898,ENEL GENERACION PERU S.A.A.,MARCONA 60,CL00151EPE,Retiro,SEAL
3899,ENEL GENERACION PERU S.A.A.,MARCONA 60,CB00436EPE,Retiro,MINERA CONFIANZA S.A.C.
3900,CHINANGO S.A.C.,MARCONA 60,CL00151CHI,Retiro,SEAL
3901,ENEL GENERACION PIURA S.A.,MARCONA 60,CL00151EPI,Retiro,SEAL
3902,TERMOCHILCA S.A.C.,CAMPO ARMIÑO 220,CL00177TCH,Retiro,ELECTROCENTRO
3903,TERMOCHILCA S.A.C.,AUCAYACU 138,CL00176TCH,Retiro,ELECTROCENTRO
3904,FENIX POWER PERÚ,SOCABAYA 138,CB00436FPP,Retiro,SOCIEDAD ELECT. DEL SUR OESTE
3905,FENIX POWER PERÚ,MARCONA 220,CB00435FPP,Retiro,SOCIEDAD ELECT. DEL SUR OESTE
3906,ENGIE,ZAPALLAL 220,CB00562ENG,Retiro,COELVISAC
3907,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDEPENDENCIA 220,CB00523STA,Retiro,TEXTIL DEL VALLE S.A
3908,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ICA 220,CB00479STA,Retiro,AGRICOLA LA VENTA S.A.
3909,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00519STA,Retiro,SALES Y DERIVADOS DE COBRE
3910,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHICLAYO 220,CB00513STA,Retiro,MOLINERA TROPICAL DEL NORTE SAC
3911,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,GUADALUPE 220,CB00485STA,Retiro,ASOCIACION DE USUARIOS DE AGUAS SUBTERRANEAS DEL S
3912,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00503STA,Retiro,I & G HISPANIA S.A.C.
3913,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PIURA OESTE 220,CB00517STA,Retiro,PLASTICOS AGRICOLAS Y GEOMEMBRANAS S.A.C.
3914,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHICLAYO 220,CB00516STA,Retiro,PERALES HUANCARUNA S.A.C.
3915,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ICA 220,CB00490STA,Retiro,CIA.DE EXP.Y NEGOCIOS GNRLES.S.A.(COEXA)
3916,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDEPENDENCIA 220,CB00484STA,Retiro,ANDECORP S.A.C.
3917,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PIURA OESTE 220,CB00499STA,Retiro,FRUITXCHANGE S.A.C
3918,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDEPENDENCIA 220,CB00495STA,Retiro,CURTIEMBRE LA PISQUENA SA
3919,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,LOMERA 220,CB00480STA,Retiro,AGRILEZA S.A.C.
3920,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00510STA,Retiro,MEGABUSINESS PERU S.A.C.
3921,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDEPENDENCIA 220,CB00507STA,Retiro,LADRILLERA LA PIRAMIDE DEL SUR S.A.
3922,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CANTERA 220,CB00482STA,Retiro,ALGOSEMI S.A.C
3923,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SOCABAYA 220,CB00506STA,Retiro,LADRILLERA CHOQUE SOCIEDAD ANONIMA CERRADA - LADRILLERA CHOQUE S.A.C
3924,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,LOS HEROES 66,CB00493STA,Retiro,CONSORCIO INDUSTRIAL EL PACIFICO SOCIEDAD ANONIMA
3925,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHICLAYO 220,CB00497STA,Retiro,EMPRESA MOLINERA DEL PERU SOCIEDAD ANONIMA CERRADA
3926,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ZAPALLAL 220,CB00483STA,Retiro,ALISUR S.A.C.
3927,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00492STA,Retiro,CONDUCTORES METALICOS S.A.C.
3928,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SOCABAYA 220,CB00505STA,Retiro,INDUSTRIA LADRILLERA CONTINENTAL S.A.C.
3929,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHICLAYO 220,CB00500STA,Retiro,GANDULES INC SAC
3930,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ZORRITOS 220,CB00491STA,Retiro,COMISION DE USUARIOS BRUJAS ALTA
3931,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PIURA OESTE 220,CB00525STA,Retiro,VITALINE SOCIEDAD ANONIMA CERRADA
3932,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,TRUJILLO 220,CB00512STA,Retiro,MOLINERA DEL CENTRO S.C.R.LTDA.
3933,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PIURA OESTE 220,CB00515STA,Retiro,ORIUNDO AGRO S.A.C.
3934,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ICA 220,CB00486STA,Retiro,CAMPOS DEL SUR S.A.
3935,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,AGUAYTIA 138,CB00489STA,Retiro,"CHEN ZHILIN O, ZHI LIN"
3936,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDEPENDENCIA 220,CB00498STA,Retiro,EXPORTADORA ROMEX S.A.
3937,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,TRUJILLO 220,CB00481STA,Retiro,AGROINDUSTRIAL ESTANISLAO DEL CHIMU S.A.C.
3938,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDEPENDENCIA 220,CB00526STA,Retiro,Y & R AGRICOLA DUSHEDARE E.I.R.L.
3939,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ICA 220,CB00524STA,Retiro,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA
3940,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PIURA OESTE 220,CB00487STA,Retiro,CAMPOSOL S.A.
3941,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ASIA 220,CB00488STA,Retiro,CERSUR S.A.
3942,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PUCALLPA 60,CB00520STA,Retiro,SANSHIN AMAZON HERBAL SCIENCE  S.R.L.
3943,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ZORRITOS 220,CB00494STA,Retiro,CRIADOR EL GUAMITO S.A.C.
3944,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHICLAYO 220,CB00509STA,Retiro,LADRILLOS TYSON S.A.C.
3945,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDEPENDENCIA 220,CB00514STA,Retiro,MONT BLANC EXPORT S.R LTDA
3946,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SOCABAYA 220,CB00508STA,Retiro,LADRILLERIA YANQUI E.I.R.L.
3947,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00518STA,Retiro,R & G SEGURIDAD E HIGIENE INDUSTRIAL S.A.C.
3948,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,GUADALUPE 60,CB00522STA,Retiro,TECNICA AVICOLA
3949,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ICA 220,CB00504STA,Retiro,ICA FRUTA S.A.
3950,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,MARCONA 220,CB00496STA,Retiro,DORATO LLIPATA S.A.C.
3951,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ZAPALLAL 220,CB00501STA,Retiro,GHCORP SOCIEDAD ANONIMA CERRADA
3952,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ILO ELP 138,CB00502STA,Retiro,HIELO REAL S.A.C.
3953,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,TRUJILLO 220,CB00511STA,Retiro,MERCANTIL ALGODONERA SA
3954,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CAJAMARQUILLA 220,CB00521STA,Retiro,SC INGENIERIA Y CONSTRUCCION S.A.C.
3955,EGEMSA,HUACHO 220,CB00309EGM,Retiro,COELVISAC
3956,EGEMSA,INDEPENDENCIA 220,CB00310EGM,Retiro,COELVISAC
3957,EGEMSA,INDEPENDENCIA 60,CB00311EGM,Retiro,COELVISAC
3958,ELECTROPERU,JULIACA 138,CL00164ELP,Retiro,ELECTRO PUNO
3959,ELECTROPERU,PUNO 138,CL00165ELP,Retiro,ELECTRO PUNO
3960,ELECTROPERU,AZANGARO 138,CL00163ELP,Retiro,ELECTRO PUNO
3961,ELECTROPERU,AYAVIRI 138,CL00162ELP,Retiro,ELECTRO PUNO
3962,ELECTROPERU,SAN GABAN 138,CL00166ELP,Retiro,ELECTRO PUNO
3963,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00437EPE,Retiro,INMOBILIARIA AMERICAN GROUP
3964,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00438EPE,Retiro,MOLICENTRO
3965,ENEL GENERACION PERU S.A.A.,CAJAMARCA 220,CB00439EPE,Retiro,NESTLE PERU S A
3966,ENEL GENERACION PERU S.A.A.,INDUSTRIALES 220,CB00440EPE,Retiro,NESTLE PERU S A
3967,ENEL GENERACION PERU S.A.A.,TALARA 220,CB00441EPE,Retiro,PETROPERU
3968,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00442EPE,Retiro,SUR COLOR STAR S.A.
3969,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00443EPE,Retiro,TOPY TOP S A
3970,ELECTROPERU,MACHUPICCHU 138,CL00170ELP,Retiro,ELECTRO SUR ESTE
3971,ENGIE,SANTA ROSA 220,CB00563ENG,Retiro,RIMAC SEGUROS
3972,ELECTROPERU,CACHIMAYO 138,CL00167ELP,Retiro,ELECTRO SUR ESTE
3973,ELECTROPERU,DOLORESPATA 138,CL00169ELP,Retiro,ELECTRO SUR ESTE
3974,ELECTROPERU,QUENCORO 138,CL00171ELP,Retiro,ELECTRO SUR ESTE
3975,ELECTROPERU,COMBAPATA 138,CL00168ELP,Retiro,ELECTRO SUR ESTE
3976,ELECTROPERU,TINTAYA EXISTENTE 138,CL00173ELP,Retiro,ELECTRO SUR ESTE
3977,ELECTROPERU,SAN GABAN 138,CL00172ELP,Retiro,ELECTRO SUR ESTE
3978,ELECTROPERU,CACLIC 220,CL00176ELP,Retiro,ELECTRO ORIENTE
3979,ELECTROPERU,BELAUNDE 220,CL00175ELP,Retiro,ELECTRO ORIENTE
3980,ELECTROPERU,BELAUNDE 138,CL00174ELP,Retiro,ELECTRO ORIENTE
3981,ELECTROPERU,CUTERVO 138,CL00177ELP,Retiro,ELECTRO ORIENTE
3982,ATRIA ENERGIA S.A.C.,ILO ELP 138,CB00831HSR,Retiro,FREEKO PERU S.A.
3983,ATRIA ENERGIA S.A.C.,MARCONA 220,CB00839HSR,Retiro,MINERA AURIFERA CUATRO DE ENERO SOCIEDAD ANONIMA
3984,ATRIA ENERGIA S.A.C.,OROYA NUEVA 50,CB00832HSR,Retiro,CONSORCIO METALURGICO SAN JUAN EVANGELISTA SOCIEDAD ANONIMA CERRADA
3985,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00833HSR,Retiro,CORPORACION JUDY S.A.C.
3986,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00834HSR,Retiro,ESTACION DE SERVICIOS GRIFO MASTER SRL
3987,ATRIA ENERGIA S.A.C.,LOMERA 220,CB00836HSR,Retiro,GHCORP SOCIEDAD ANONIMA CERRADA
3988,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00841HSR,Retiro,PRODIS S.A.C.
3989,ATRIA ENERGIA S.A.C.,CARABAYLLO 220,CB00842HSR,Retiro,WIESSE INDUSTRIAS Y COMERCIO S.A.C.
3990,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00835HSR,Retiro,GELAFRUT S.R.L.
3991,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00837HSR,Retiro,IHI PERU S.A.C.
3992,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00838HSR,Retiro,INMOBILIARIA SELAYA S.A.C.
3993,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00840HSR,Retiro,PASTIPAN SOCIEDAD ANONIMA CERRADA
3994,ENEL GENERACION PERU S.A.A.,ICA 220,CB00444EPE,Retiro,TOPY TEX STAR S.A.
3995,ENEL GENERACION PERU S.A.A.,INDEPENDENCIA 220,CB00445EPE,Retiro,TOPY TEX STAR S.A.
3996,ATRIA ENERGIA S.A.C.,ASIA 220,CB00843HSR,Retiro,JUNTA DE PROPIETARIOS DE LA HABILITACION VACACIONAL PLAYA DEL SOL
3997,ANDEAN POWER S.A.C.,SANTA ROSA 220,CB00404ADP,Retiro,ENEL DISTRIBUCION PERU
3998,TERMOCHILCA S.A.C.,GUADALUPE 220,CL00180TCH,Retiro,HIDRANDINA
3999,TERMOCHILCA S.A.C.,PARAMONGA NUEVA 220,CL00181TCH,Retiro,HIDRANDINA
4000,TERMOCHILCA S.A.C.,CHIMBOTE1 220,CL00179TCH,Retiro,HIDRANDINA
4001,TERMOCHILCA S.A.C.,LA NIÑA 220,CL00178TCH,Retiro,ELECTRONOROESTE S.A.
4002,INLAND ENERGY SAC,SANTA ROSA 220,CB00311INL,Retiro,LAIVE S.A
4003,INLAND ENERGY SAC,SANTA ROSA 220,CB00312INL,Retiro,LAIVE S.A
4004,INLAND ENERGY SAC,SANTA ROSA 220,CB00310INL,Retiro,LAIVE S.A
4005,INLAND ENERGY SAC,SOCABAYA 138,CB00313INL,Retiro,LAIVE S.A
4006,INLAND ENERGY SAC,SOCABAYA 138,CB00314INL,Retiro,LAIVE S.A
4007,INLAND ENERGY SAC,ASIA 220,CB00301INL,Retiro,CONGELADOS BUJAMA S.A.C.
4008,INLAND ENERGY SAC,INDUSTRIALES 220,CB00320INL,Retiro,SCOTIABANK PERU S.A.A.
4009,INLAND ENERGY SAC,INDUSTRIALES 220,CB00318INL,Retiro,PROFUTURO AFP
4010,INLAND ENERGY SAC,INDUSTRIALES 220,CB00303INL,Retiro,CREDISCOTIA FINANCIERA S.A.
4011,INLAND ENERGY SAC,SANTA ROSA 220,CB00321INL,Retiro,"SERVICIOS,COBRANZAS E INVERSIONES S.A.C."
4012,INLAND ENERGY SAC,SAN JUAN 220,CB00308INL,Retiro,JUNTA DE PROPIETARIOS DE EDIFICIO WIESE
4013,INLAND ENERGY SAC,SAN JUAN 220,CB00302INL,Retiro,EMUSA PERU S.A.C.
4014,INLAND ENERGY SAC,SAN JUAN 220,CB00305INL,Retiro,GRUPORPP SOCIEDAD ANONIMA CERRADA
4015,INLAND ENERGY SAC,INDUSTRIALES 220,CB00304INL,Retiro,GRUPORPP SOCIEDAD ANONIMA CERRADA
4016,INLAND ENERGY SAC,SANTA ROSA 220,CB00309INL,Retiro,KURESA S A
4017,INLAND ENERGY SAC,CHILCA REP 220,CB00300INL,Retiro,ALIMENCORP SOCIEDAD ANONIMA CERRADA
4018,INLAND ENERGY SAC,ASIA 220,CB00315INL,Retiro,LUZ DEL SUR
4019,INLAND ENERGY SAC,CHILCA REP 220,CB00317INL,Retiro,LUZ DEL SUR
4020,INLAND ENERGY SAC,CHAVARRIA 220,CB00316INL,Retiro,LUZ DEL SUR
4021,INLAND ENERGY SAC,SANTA ROSA 220,CB00319INL,Retiro,REAL PLAZA S.R.L.
4022,INLAND ENERGY SAC,INDUSTRIALES 220,CB00307INL,Retiro,HERSIL S.A. LAB. IND.FARMAC.
4023,INLAND ENERGY SAC,INDUSTRIALES 220,CB00306INL,Retiro,HERSIL S.A. LAB. IND.FARMAC.
4024,INLAND ENERGY SAC,INDUSTRIALES 220,CB00322INL,Retiro,SIGNIA SOLUCIONES LOGISTICAS S.A.C.
4025,INLAND ENERGY SAC,PLANICIE220,CB00323INL,Retiro,WESTPHALIA ALIMENTOS SOCIEDAD ANONIMA CERRADA - WE
4026,HUAURA POWER GROUP S.A.,CARABAYLLO 220,CL00001HPG,Retiro,ENEL DISTRIBUCION PERU
4027,HUAURA POWER GROUP S.A.,CHAVARRIA 220,CL00002HPG,Retiro,ENEL DISTRIBUCION PERU
4028,HUAURA POWER GROUP S.A.,HUACHO 220,CL00003HPG,Retiro,ENEL DISTRIBUCION PERU
4029,HUAURA POWER GROUP S.A.,PARAMONGA NUEVA 220,CL00006HPG,Retiro,ENEL DISTRIBUCION PERU
4030,HUAURA POWER GROUP S.A.,SANTA ROSA 220,CL00007HPG,Retiro,ENEL DISTRIBUCION PERU
4031,HUAURA POWER GROUP S.A.,VENTANILLA 220,CL00008HPG,Retiro,ENEL DISTRIBUCION PERU
4032,HUAURA POWER GROUP S.A.,ZAPALLAL 220,CL00009HPG,Retiro,ENEL DISTRIBUCION PERU
4033,HUAURA POWER GROUP S.A.,LOMERA 220,CL00004HPG,Retiro,ENEL DISTRIBUCION PERU
4034,HUAURA POWER GROUP S.A.,MEDIO MUNDO 220,CL00005HPG,Retiro,ENEL DISTRIBUCION PERU
4035,COLCA SOLAR S.A.C.,CAJAMARCA 220,CB00010CSO,Retiro,CERAMICOS CAJAMARCA S.R.L.
4036,FENIX POWER PERÚ,CAJAMARCA 220,CB00440FPP,Retiro,CERAMICOS CAJAMARCA S.R.L.
4037,EGEMSA,INDUSTRIALES 220,CB00321EGM,Retiro,COELVISAC
